文件名,模态,真实攻击类型,攻击手法,预测攻击类型,是否预测正确,Confidence
scion_Botnet_Screenshots_994.pcap,scion,Botnet,Screenshots,Botnet,✓ 正确,0.9271
scion_Botnet_Screenshots_995.pcap,scion,Botnet,Screenshots,Benign,✗ 错误,0.8423
scion_Botnet_Screenshots_996.pcap,scion,Botnet,Screenshots,Botnet,✓ 正确,0.9212
scion_Botnet_Screenshots_997.pcap,scion,Botnet,Screenshots,Botnet,✓ 正确,0.8458
scion_Botnet_Screenshots_998.pcap,scion,Botnet,Screenshots,Benign,✗ 错误,0.8484
scion_Botnet_Screenshots_999.pcap,scion,Botnet,Screenshots,Botnet,✓ 正确,0.9289
scion_BruteForce_FTP-Patator_3595.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3596.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3597.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3598.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3599.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3600.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3601.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3602.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3603.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3604.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3605.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3606.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3607.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3608.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3609.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3610.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3611.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3612.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3613.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3614.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3615.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3616.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3617.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3618.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3619.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3620.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3621.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3622.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3623.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3624.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3625.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3626.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3627.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3628.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3629.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3630.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3631.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3632.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3633.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3634.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3635.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3636.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3637.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3638.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3639.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3640.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3641.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3642.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3643.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3644.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3645.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3646.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3647.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3648.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3649.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3650.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3651.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3652.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3653.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3654.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3655.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3656.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3657.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3658.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3659.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3660.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3661.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3662.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3663.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3664.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3665.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3666.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3667.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3668.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3669.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3670.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3671.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3672.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3673.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3674.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3675.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3676.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3677.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3678.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3679.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3680.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3681.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3682.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3683.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3684.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3685.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3686.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3687.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3688.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3689.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3690.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3691.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3692.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3693.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3694.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3695.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3696.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3697.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3698.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3699.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3700.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3701.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3702.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3703.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3704.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3705.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3706.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3707.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3708.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3709.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3710.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3711.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3712.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3713.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3714.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3715.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3716.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3717.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3718.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3719.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3720.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3721.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3722.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3723.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3724.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3725.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3726.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3727.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3728.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3729.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3730.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3731.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3732.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3733.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3734.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3735.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3736.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3737.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3738.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3739.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3740.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3741.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3742.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3743.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3744.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3745.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3746.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3747.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3748.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3749.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3750.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3751.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3752.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3753.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3754.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3755.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3756.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3757.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3758.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3759.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3760.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3761.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3762.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3763.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3764.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3765.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3766.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3767.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3768.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3769.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3770.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3771.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3772.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3773.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3774.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3775.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3776.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3777.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3778.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3779.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3780.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3781.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3782.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3783.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3784.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3785.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3786.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3787.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3788.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3789.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3790.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3791.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3792.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3793.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3794.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3795.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3796.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3797.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3798.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3799.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3800.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3801.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3802.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3803.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3804.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3805.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3806.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3807.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3808.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3809.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3810.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3811.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3812.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3813.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3814.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3815.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
scion_BruteForce_FTP-Patator_3816.pcap,scion,BruteForce,FTP-Patator,BruteForce,✓ 正确,0.8352
